"company_name","company_display_name","industry","total_reviews","company_overall_rating","company_work_life_balance","company_salary_benefits","company_job_security","company_company_culture","company_skill_development","company_work_satisfaction","company_promotions_appraisal","review_title","overall_rating","review_date","designation","employment_type","employee_status","work_location","likes","dislikes","additional_comments","sub_work_life_balance","sub_salary_benefits","sub_job_security","sub_company_culture","sub_skill_development","sub_work_satisfaction","sub_promotions_appraisal","source_page","source_url"
"Coforge Work with us","","IT Services & Consulting","6.7k","3.3","3.2","3.0","2.9","3.0","2.9","2.8","2.4","Software Development","5.0","20/02/2026","Senior Software Engineer","Permanent","Current Employee","Hyderabad","","","","5.0","5.0","5.0","5.0","5.0","5.0","4.0","1","https://www.ambitionbox.com/reviews/coforge-reviews"
"Coforge Work with us","","IT Services & Consulting","6.7k","3.3","3.2","3.0","2.9","3.0","2.9","2.8","2.4","Software Development","5.0","18/02/2026","Senior Software Engineer","Permanent","Current Employee","Pune","","","","5.0","5.0","5.0","5.0","5.0","5.0","5.0","1","https://www.ambitionbox.com/reviews/coforge-reviews"
"Coforge Work with us","","IT Services & Consulting","6.7k","3.3","3.2","3.0","2.9","3.0","2.9","2.8","2.4","Software Development","4.0","12/02/2026","Senior Software Engineer","Permanent","Current Employee","Hyderabad","work life balance is very good.
Good exposure to clients and real time projects.
Opportunities to learn new technologies","","","5.0","4.0","4.0","5.0","5.0","4.0","4.0","1","https://www.ambitionbox.com/reviews/coforge-reviews"
"Coforge Work with us","","IT Services & Consulting","6.7k","3.3","3.2","3.0","2.9","3.0","2.9","2.8","2.4","Airline Services","5.0","09/02/2026","Senior Software Engineer","Permanent","Current Employee","Greater Noida","","","","5.0","3.0","5.0","5.0","5.0","5.0","3.0","1","https://www.ambitionbox.com/reviews/coforge-reviews"
"Coforge Work with us","","IT Services & Consulting","6.7k","3.3","3.2","3.0","2.9","3.0","2.9","2.8","2.4","Software Development","5.0","31/01/2026","Senior Software Engineer","Permanent","Current Employee","Hyderabad","","","","5.0","4.0","5.0","5.0","4.0","4.0","3.0","1","https://www.ambitionbox.com/reviews/coforge-reviews"
"Coforge Work with us","","IT Services & Consulting","6.7k","3.3","3.2","3.0","2.9","3.0","2.9","2.8","2.4","Software Development","2.0","30/01/2026","Senior Software Engineer","Permanent","Current Employee","Greater Noida","","","","3.0","1.0","2.0","1.0","3.0","2.0","1.0","1","https://www.ambitionbox.com/reviews/coforge-reviews"
"Coforge Work with us","","IT Services & Consulting","6.7k","3.3","3.2","3.0","2.9","3.0","2.9","2.8","2.4","Software Development","4.0","28/01/2026","Senior Software Engineer","Permanent","Current Employee","Hyderabad","","","","4.0","3.0","4.0","4.0","4.0","4.0","3.0","1","https://www.ambitionbox.com/reviews/coforge-reviews"
"Coforge Work with us","","IT Services & Consulting","6.7k","3.3","3.2","3.0","2.9","3.0","2.9","2.8","2.4","Software Development","4.0","28/01/2026","Senior Software Engineer","Permanent","Current Employee","Noida","","","","3.0","3.0","4.0","4.0","4.0","4.0","3.0","1","https://www.ambitionbox.com/reviews/coforge-reviews"
"Coforge Work with us","","IT Services & Consulting","6.7k","3.3","3.2","3.0","2.9","3.0","2.9","2.8","2.4","Software Development","5.0","26/01/2026","Senior Software Engineer","Permanent","Current Employee","Hyderabad","","","","4.0","5.0","1.0","5.0","3.0","4.0","2.0","1","https://www.ambitionbox.com/reviews/coforge-reviews"
"Coforge Work with us","","IT Services & Consulting","6.7k","3.3","3.2","3.0","2.9","3.0","2.9","2.8","2.4","Software Development","5.0","25/01/2026","Senior Software Engineer","Permanent","Current Employee","Mumbai","","","","4.0","4.0","5.0","5.0","3.0","4.0","3.0","1","https://www.ambitionbox.com/reviews/coforge-reviews"
